user_id,total_orders,total_revenue,avg_order_value
U005042,3,526.04,175.34666666666666
U005049,3,862.5500000000001,287.5166666666667
U007723,3,1389.6799999999998,463.22666666666663
U005023,3,5083.8,1694.6000000000001
U005026,3,984.27,328.09
U004993,3,3578.0099999999998,1192.6699999999998
U005007,3,714.4300000000001,238.14333333333335
U008953,3,3278.92,1092.9733333333334
U002117,3,1421.22,473.74
U007409,3,2237.33,745.7766666666666
U007416,3,597.33,199.11
U008930,3,4458.01,1486.0033333333333
U008937,3,995.73,331.91
U008939,3,1485.77,495.25666666666666
U005666,3,979.63,326.54333333333335
U005667,3,904.3000000000001,301.43333333333334
U005670,3,2056.27,685.4233333333333
U005680,3,161.91,53.97
U005682,3,151.49,50.49666666666667
U001391,3,505.98,168.66
U001393,3,2636.2799999999997,878.7599999999999
U009360,3,732.04,244.01333333333332
U009375,3,1717.43,572.4766666666667
U009391,3,396.37,132.12333333333333
U002157,3,624.62,208.20666666666668
U002158,3,2171.6,723.8666666666667
U002199,3,605.3,201.76666666666665
U008925,3,4225.91,1408.6366666666665
U005715,3,4132.55,1377.5166666666667
U007386,3,2968.79,989.5966666666667
U007395,3,1648.52,549.5066666666667
U007396,3,1844.4,614.8000000000001
U005687,3,3105.23,1035.0766666666666
U005758,3,1372.44,457.48
U007368,3,664.02,221.34
U007377,3,739.22,246.40666666666667
U005008,3,671.05,223.6833333333333
U007727,3,2569.25,856.4166666666666
U007731,3,1601.29,533.7633333333333
U007735,3,1620.43,540.1433333333333
U007741,3,1663.02,554.34
U004975,3,1215.33,405.10999999999996
U004980,3,317.78999999999996,105.92999999999999
U002249,3,567.14,189.04666666666665
U002251,3,1205.07,401.69
U002252,3,585.9100000000001,195.30333333333337
U002221,3,3821.3700000000003,1273.7900000000002
U002222,3,5918.860000000001,1972.9533333333336
U002223,3,1770.8200000000002,590.2733333333334
U002220,3,1815.58,605.1933333333333
U002188,3,1635.31,545.1033333333334
U002194,3,2234.72,744.9066666666666
U004986,3,1704.82,568.2733333333333
U004988,3,3850.8199999999997,1283.6066666666666
U004990,3,5197.49,1732.4966666666667
U004953,3,1135.91,378.6366666666667
U002237,3,359.5,119.83333333333333
U002178,3,1646.2800000000002,548.7600000000001
U002183,3,1098.3700000000001,366.1233333333334
U001332,3,4391.91,1463.97
U001335,3,1159.45,386.48333333333335
U001337,3,3022.34,1007.4466666666667
U005733,3,3797.04,1265.68
U005735,3,1045.71,348.57
U005707,3,4878.2,1626.0666666666666
U005710,3,2058.26,686.0866666666667
U001354,3,1330.1599999999999,443.3866666666666
U001356,3,1186.27,395.42333333333335
U005765,3,540.35,180.11666666666667
U005771,3,1225.28,408.4266666666667
U005776,3,1599.79,533.2633333333333
U005742,3,2044.49,681.4966666666667
U008916,3,400.21999999999997,133.40666666666667
U008919,3,3717.5200000000004,1239.1733333333334
U002248,3,675.12,225.04
U001287,3,1292.04,430.68
U001294,3,4280.89,1426.9633333333334
U001295,3,734.58,244.86
U009415,3,1505.73,501.91
U004943,3,1786.3799999999999,595.4599999999999
U004948,3,1529.29,509.7633333333333
U002271,3,1107.6399999999999,369.2133333333333
U008886,3,292.35,97.45
U008901,3,1804.39,601.4633333333334
U008907,3,719.8899999999999,239.96333333333328
U008912,3,2409.62,803.2066666666666
U008915,3,2516.92,838.9733333333334
U005744,3,1898.63,632.8766666666667
U005745,3,3419.7599999999998,1139.9199999999998
U005746,3,5791.16,1930.3866666666665
U005751,3,146.35000000000002,48.78333333333334
U007776,3,2641.15,880.3833333333333
U004898,3,2487.27,829.09
U007747,3,2886.02,962.0066666666667
U007755,3,1409.75,469.9166666666667
U007761,3,1296.53,432.1766666666667
U004919,3,3166.19,1055.3966666666668
U002287,3,1430.98,476.99333333333334
U002288,3,4287.97,1429.3233333333335
U002289,3,1762.62,587.54
U002290,3,2942.71,980.9033333333333
U002291,3,3181.64,1060.5466666666666
U002232,3,1611.6299999999999,537.2099999999999
U007358,3,4865.5,1621.8333333333333
U007364,3,1242.2,414.06666666666666
U001321,3,591.0699999999999,197.0233333333333
U001286,3,744.8199999999999,248.2733333333333
U002304,3,2578.7999999999997,859.5999999999999
U002257,3,2105.38,701.7933333333334
U002258,3,1830.46,610.1533333333333
U001254,3,670.1600000000001,223.38666666666668
U005806,3,3769.9300000000003,1256.6433333333334
U005809,3,1171.1200000000001,390.3733333333334
U005810,3,2430.68,810.2266666666666
U005815,3,1547.12,515.7066666666666
U005778,3,1226.9,408.9666666666667
U001270,3,1743.31,581.1033333333334
U009427,3,1629.73,543.2433333333333
U004926,3,2675.6,891.8666666666667
U007765,3,711.08,237.02666666666667
U007766,3,1898.2600000000002,632.7533333333334
U007773,3,652.1700000000001,217.39000000000001
U007774,3,1622.61,540.87
U009432,3,2554.95,851.65
U009435,3,2902.29,967.43
U005827,3,1838.68,612.8933333333333
U005833,3,1023.99,341.33
U007324,3,3232.64,1077.5466666666666
U005797,3,6746.85,2248.9500000000003
U005800,3,1766.89,588.9633333333334
U005803,3,7096.88,2365.6266666666666
U001211,3,392.53999999999996,130.84666666666666
U008879,3,2839.42,946.4733333333334
U008880,3,1869.46,623.1533333333333
U002318,3,671.5,223.83333333333334
U002322,3,1189.3899999999999,396.4633333333333
U002323,3,301.52,100.50666666666666
U002298,3,599.3,199.76666666666665
U002302,3,1385.97,461.99
U001255,3,2561.86,853.9533333333334
U001256,3,823.29,274.43
U001257,3,1209.26,403.08666666666664
U001214,3,3040.2,1013.4
U001218,3,1918.65,639.5500000000001
U001221,3,770.59,256.86333333333334
U004910,3,1725.03,575.01
U004915,3,1949.4,649.8000000000001
U004881,3,4413.31,1471.1033333333335
U004887,3,1204.05,401.34999999999997
U002342,3,3883.16,1294.3866666666665
U002345,3,1630.3700000000001,543.4566666666667
U002346,3,2405.39,801.7966666666666
U008857,3,2737.7799999999997,912.5933333333332
U008859,3,268.13,89.37666666666667
U008877,3,2145.85,715.2833333333333
U002369,3,3320.72,1106.9066666666665
U002372,3,185.62,61.873333333333335
U004889,3,260.75,86.91666666666667
U004891,3,878.9399999999999,292.97999999999996
U004866,3,1316.22,438.74
U004867,3,1670.77,556.9233333333333
U004872,3,760.13,253.37666666666667
U004876,3,758.46,252.82000000000002
U002352,3,4595.85,1531.95
U002334,3,204.32,68.10666666666667
U002341,3,1438.04,479.34666666666664
U004904,3,2142.49,714.1633333333333
U007311,3,1598.8500000000001,532.95
U007314,3,2303.5600000000004,767.8533333333335
U007317,3,1094.4,364.8
U007319,3,2643.3900000000003,881.1300000000001
U001223,3,3078.16,1026.0533333333333
U001225,3,1919.19,639.73
U001196,3,741.56,247.18666666666664
U001198,3,984.3499999999999,328.1166666666666
U001200,3,2612.5,870.8333333333334
U001202,3,1173.79,391.2633333333333
U009437,3,319.73,106.57666666666667
U009439,3,3087.76,1029.2533333333333
U009470,3,4505.48,1501.8266666666666
U001177,3,733.53,244.51
U004855,3,2124.36,708.12
U004860,3,1930.83,643.61
U004825,3,2776.63,925.5433333333334
U004830,3,1302.78,434.26
U004831,3,449.84,149.94666666666666
U004833,3,2763.0899999999997,921.0299999999999
U005869,3,3151.64,1050.5466666666666
U005841,3,3235.38,1078.46
U005847,3,1199.07,399.69
U005854,3,1196.23,398.74333333333334
U005855,3,254.26,84.75333333333333
U001186,3,2211.0699999999997,737.0233333333332
U001187,3,2058.9700000000003,686.3233333333334
U008849,3,2194.7599999999998,731.5866666666666
U004840,3,619.53,206.51
U007794,3,1954.7199999999998,651.5733333333333
U007798,3,581.65,193.88333333333333
U004804,3,1036.7,345.56666666666666
U004810,3,4249.84,1416.6133333333335
U007783,3,981.75,327.25
U004842,3,3740.34,1246.78
U004843,3,1024.04,341.34666666666664
U009464,3,1418.56,472.8533333333333
U009465,3,2019.0100000000002,673.0033333333334
U009482,3,1334.67,444.89000000000004
U009485,3,2981.7,993.9
U009489,3,647.91,215.97
U001136,3,2370.03,790.0100000000001
U008827,3,817.02,272.34
U004817,3,2488.59,829.5300000000001
U004783,3,1185.8,395.26666666666665
U004790,3,2478.86,826.2866666666667
U004796,3,1351.53,450.51
U008802,3,620.54,206.84666666666666
U002377,3,3531.8899999999994,1177.2966666666664
U008835,3,2196.21,732.07
U008843,3,4807.2300000000005,1602.41
U005868,3,3314.86,1104.9533333333334
U002421,3,916.29,305.43
U004769,3,2756.1000000000004,918.7000000000002
U002384,3,494.27,164.75666666666666
U002385,3,1226.29,408.7633333333333
U007815,3,1846.7599999999998,615.5866666666666
U007816,3,576.23,192.07666666666668
U007822,3,1684.0500000000002,561.35
U007828,3,2046.15,682.0500000000001
U007832,3,3217.08,1072.36
U004767,3,678.75,226.25
U008813,3,342.54,114.18
U008821,3,307.43,102.47666666666667
U008824,3,1734.31,578.1033333333334
U001164,3,838.33,279.4433333333333
U001173,3,1420.23,473.41
U001204,3,1288.26,429.42
U007292,3,1014.5500000000001,338.18333333333334
U007297,3,1638.76,546.2533333333333
U007299,3,939.4499999999999,313.15
U007305,3,537.71,179.23666666666668
U001180,3,1081.68,360.56
U001181,3,484.37,161.45666666666668
U001182,3,606.82,202.27333333333334
U001119,3,586.62,195.54
U001122,3,783.44,261.1466666666667
U002410,3,694.77,231.59
U002414,3,659.94,219.98000000000002
U008775,3,1105.96,368.65333333333336
U008781,3,741.12,247.04
U008788,3,2102.41,700.8033333333333
U008791,3,878.95,292.98333333333335
U002419,3,695.55,231.85
U005907,3,1310.24,436.74666666666667
U005884,3,674.03,224.67666666666665
U009475,3,1289.67,429.89000000000004
U009479,3,2014.7199999999998,671.5733333333333
U009480,3,1461.83,487.27666666666664
U001130,3,3485.0200000000004,1161.6733333333334
U001133,3,4797.17,1599.0566666666666
U004779,3,887.6,295.8666666666667
U004747,3,1410.32,470.1066666666666
U004753,3,2370.38,790.1266666666667
U002460,3,338.79999999999995,112.93333333333332
U002464,3,1786.8000000000002,595.6
U002428,3,2265.56,755.1866666666666
U002432,3,354.2,118.06666666666666
U001137,3,1776.7700000000002,592.2566666666668
U007291,3,3714.88,1238.2933333333333
U001104,3,3678.4400000000005,1226.1466666666668
U001109,3,1502.23,500.74333333333334
U001113,3,633.75,211.25
U001152,3,1482.84,494.28
U001083,3,2125.78,708.5933333333334
U001085,3,656.04,218.67999999999998
U002442,3,1421.25,473.75
U008760,3,1984.8200000000002,661.6066666666667
U008763,3,926.72,308.9066666666667
U008764,3,1184.06,394.68666666666667
U008766,3,1142.23,380.74333333333334
U002453,3,3008.01,1002.6700000000001
U004771,3,2601.0299999999997,867.0099999999999
U004773,3,2179.2,726.4
U004778,3,822.31,274.1033333333333
U001126,3,994.4699999999999,331.48999999999995
U005917,3,2211.81,737.27
U005920,3,2134.71,711.57
U005921,3,7471.96,2490.653333333333
U005923,3,898.45,299.48333333333335
U005897,3,5153.24,1717.7466666666667
U005901,3,520.0400000000001,173.3466666666667
U005902,3,1010.4399999999999,336.81333333333333
U001075,3,2488.01,829.3366666666667
U004760,3,3108.9300000000003,1036.3100000000002
U004761,3,2061.07,687.0233333333334
U004762,3,532.79,177.59666666666666
U004729,3,6292.4400000000005,2097.48
U004731,3,953.04,317.68
U002471,3,1048.0,349.3333333333333
U002437,3,1776.65,592.2166666666667
U001101,3,1613.5800000000002,537.86
U008750,3,1075.3600000000001,358.4533333333334
U002503,3,1566.5700000000002,522.19
U002473,3,1000.4200000000001,333.47333333333336
U002476,3,1423.84,474.6133333333333
U002477,3,2105.44,701.8133333333334
U002478,3,2226.96,742.32
U002481,3,1440.69,480.23
U002511,3,2121.96,707.32
U002515,3,1585.68,528.5600000000001
U002518,3,1546.02,515.34
U002522,3,1590.09,530.03
U002494,3,2121.68,707.2266666666666
U002455,3,987.47,329.1566666666667
U004756,3,1493.6100000000001,497.87000000000006
U004759,3,752.4,250.79999999999998
U005916,3,1375.7,458.56666666666666
U002496,3,3170.5,1056.8333333333333
U004742,3,4423.3,1474.4333333333334
U007269,3,3007.6500000000005,1002.5500000000002
U007271,3,1463.8400000000001,487.9466666666667
U007277,3,1214.81,404.93666666666667
U009499,3,1272.8899999999999,424.2966666666666
U001077,3,2404.75,801.5833333333334
U001050,3,557.99,185.99666666666667
U007841,3,1203.1,401.0333333333333
U007854,3,4660.61,1553.5366666666666
U007855,3,347.52,115.83999999999999
U004712,3,3570.2200000000003,1190.0733333333335
U008741,3,1864.19,621.3966666666666
U008743,3,848.37,282.79
U008745,3,827.8000000000001,275.93333333333334
U008749,3,780.97,260.3233333333333
U008752,3,1346.11,448.7033333333333
U001055,3,7046.6900000000005,2348.896666666667
U001057,3,302.25,100.75
U001060,3,1164.87,388.28999999999996
U001091,3,739.0000000000001,246.33333333333337
U001093,3,3422.71,1140.9033333333334
U001097,3,714.7,238.23333333333335
U001098,3,1211.6599999999999,403.8866666666666
U005969,3,454.21,151.40333333333334
U005975,3,676.49,225.49666666666667
U007860,3,301.37,100.45666666666666
U007866,3,633.28,211.09333333333333
U007867,3,2939.45,979.8166666666666
U007869,3,2219.23,739.7433333333333
U002553,3,4602.1,1534.0333333333335
U002558,3,2291.3100000000004,763.7700000000001
U002529,3,820.01,273.33666666666664
U002534,3,2224.8,741.6
U005960,3,910.56,303.52
U005964,3,968.09,322.69666666666666
U007251,3,2003.63,667.8766666666667
U007253,3,1007.62,335.87333333333333
U007264,3,1437.25,479.0833333333333
U005933,3,1432.13,477.3766666666667
U002535,3,2896.01,965.3366666666667
U007874,3,4347.59,1449.1966666666667
U004691,3,2833.0,944.3333333333334
U004692,3,3851.27,1283.7566666666667
U004708,3,1320.39,440.13000000000005
U004672,3,787.0,262.3333333333333
U004675,3,724.4300000000001,241.4766666666667
U008751,3,3011.2,1003.7333333333332
U001016,3,1792.21,597.4033333333333
U001064,3,167.76,55.919999999999995
U009511,3,6038.79,2012.93
U009512,3,1508.1799999999998,502.72666666666663
U009513,3,2108.34,702.7800000000001
U009514,3,139.21999999999997,46.40666666666666
U009521,3,451.53,150.51
U009526,3,729.37,243.12333333333333
U009531,3,672.14,224.04666666666665
U009544,3,381.33,127.11
U008730,3,1607.82,535.9399999999999
U002545,3,915.21,305.07
U002599,3,1984.25,661.4166666666666
U002606,3,4603.16,1534.3866666666665
U002575,3,1119.57,373.19
U002577,3,382.83,127.61
U007239,3,1447.17,482.39000000000004
U007241,3,1049.18,349.7266666666667
U007243,3,1561.38,520.46
U005966,3,1405.46,468.4866666666667
U007222,3,584.37,194.79
U007223,3,2217.25,739.0833333333334
U007226,3,880.75,293.5833333333333
U007229,3,968.45,322.81666666666666
U004662,3,1093.82,364.6066666666666
U004663,3,1027.79,342.59666666666664
U004669,3,425.38,141.79333333333332
U008715,3,300.64,100.21333333333332
U008720,3,2842.96,947.6533333333333
U008722,3,1125.55,375.18333333333334
U004679,3,608.26,202.75333333333333
U008729,3,1666.51,555.5033333333333
U004619,3,1059.51,353.17
U008697,3,1846.56,615.52
U008707,3,1497.9099999999999,499.3033333333333
U002593,3,1073.71,357.90333333333336
U004642,3,2432.75,810.9166666666666
U004644,3,1408.67,469.5566666666667
U007875,3,5964.67,1988.2233333333334
U002636,3,1540.45,513.4833333333333
U002613,3,1784.5,594.8333333333334
U002614,3,3981.2700000000004,1327.0900000000001
U002618,3,3396.09,1132.03
U002620,3,1455.94,485.31333333333333
U004656,3,588.87,196.29
U004659,3,4673.139999999999,1557.7133333333331
U000999,3,5217.079999999999,1739.0266666666664
U005999,3,2364.96,788.32
U002645,3,1225.27,408.42333333333335
U007878,3,1245.95,415.31666666666666
U007882,3,1019.28,339.76
U006003,3,436.18,145.39333333333335
U006015,3,694.86,231.62
U006017,3,725.5699999999999,241.85666666666665
U006018,3,1317.37,439.1233333333333
U005987,3,3561.7300000000005,1187.2433333333336
U005995,3,2104.0,701.3333333333334
U001029,3,2202.3,734.1
U009528,3,1033.99,344.66333333333336
U006050,3,2211.46,737.1533333333333
U007884,3,979.57,326.52333333333337
U007887,3,921.99,307.33
U007889,3,1215.33,405.10999999999996
U004618,3,2260.75,753.5833333333334
U006028,3,2433.96,811.32
U006031,3,1597.05,532.35
U001006,3,2060.39,686.7966666666666
U001008,3,3739.09,1246.3633333333335
U000981,3,436.93,145.64333333333335
U000983,3,1001.9300000000001,333.9766666666667
U000989,3,61.96000000000001,20.653333333333336
U006032,3,1264.1100000000001,421.37000000000006
U007216,3,1343.24,447.74666666666667
U000953,3,2321.56,773.8533333333334
U004626,3,634.47,211.49
U004627,3,3978.7899999999995,1326.263333333333
U004632,3,240.86,80.28666666666668
U004601,3,1900.52,633.5066666666667
U004607,3,955.81,318.6033333333333
U002671,3,1218.94,406.31333333333333
U009552,3,2090.08,696.6933333333333
U009554,3,3067.18,1022.3933333333333
U009555,3,886.9000000000001,295.6333333333334
U009556,3,1527.1599999999999,509.0533333333333
U009560,3,329.73,109.91000000000001
U007197,3,1868.5,622.8333333333334
U004612,3,2776.99,925.6633333333333
U004576,3,285.94,95.31333333333333
U004583,3,750.4599999999999,250.1533333333333
U004592,3,490.74,163.58
U002682,3,2373.96,791.32
U002625,3,1413.42,471.14000000000004
U002628,3,1949.31,649.77
U002632,3,1254.84,418.28
U006022,3,1319.65,439.8833333333334
U006026,3,2781.33,927.11
U004567,3,3828.96,1276.32
U004572,3,501.63,167.21
U004573,3,4399.77,1466.5900000000001
U004539,3,5522.82,1840.9399999999998
U004544,3,3149.01,1049.67
U002719,3,514.03,171.34333333333333
U002685,3,801.38,267.12666666666667
U002686,3,2933.52,977.84
U007902,3,659.73,219.91
U002706,3,605.75,201.91666666666666
U002708,3,3289.85,1096.6166666666666
U008672,3,1509.76,503.25333333333333
U002646,3,719.26,239.75333333333333
U002650,3,604.69,201.56333333333336
U000957,3,2205.13,735.0433333333334
U000961,3,1621.31,540.4366666666666
U004553,3,830.88,276.96
U008677,3,797.1,265.7
U008678,3,740.99,246.99666666666667
U007202,3,429.74,143.24666666666667
U007207,3,4658.41,1552.8033333333333
U007208,3,488.98,162.99333333333334
U007210,3,1935.0500000000002,645.0166666666668
U007214,3,377.94,125.98
U007215,3,1288.08,429.35999999999996
U006039,3,970.2,323.40000000000003
U000968,3,3573.7,1191.2333333333333
U000971,3,1668.0,556.0
U000932,3,4339.16,1446.3866666666665
U009584,3,1660.08,553.36
U008685,3,2798.42,932.8066666666667
U004564,3,1375.75,458.5833333333333
U008656,3,2837.71,945.9033333333333
U008661,3,6192.49,2064.1633333333334
U002723,3,2232.24,744.0799999999999
U009589,3,448.63,149.54333333333332
U009591,3,695.06,231.68666666666664
U009562,3,1375.03,458.3433333333333
U009563,3,1571.74,523.9133333333333
U009576,3,537.4200000000001,179.14000000000001
U000926,3,949.76,316.58666666666664
U006058,3,2024.8600000000001,674.9533333333334
U006060,3,710.58,236.86
U000891,3,619.29,206.42999999999998
U000892,3,2784.89,928.2966666666666
U002702,3,1274.65,424.8833333333334
U002704,3,3013.81,1004.6033333333334
U002718,3,1641.8,547.2666666666667
U000923,3,3559.42,1186.4733333333334
U000843,3,1646.45,548.8166666666667
U000844,3,5311.05,1770.3500000000001
U006102,3,2155.02,718.34
U006078,3,1142.31,380.77
U006086,3,2332.75,777.5833333333334
U000929,3,866.34,288.78000000000003
U000931,3,990.27,330.09
U000878,3,890.01,296.67
U000879,3,611.07,203.69000000000003
U006131,3,999.33,333.11
U007928,3,838.6800000000001,279.56
U002756,3,4778.26,1592.7533333333333
U002760,3,4035.49,1345.1633333333332
U008652,3,4641.47,1547.1566666666668
U008653,3,323.55,107.85000000000001
U002783,3,1323.8799999999999,441.2933333333333
U002789,3,570.22,190.07333333333335
U002791,3,487.87,162.62333333333333
U008662,3,315.7,105.23333333333333
U004522,3,1235.8700000000001,411.9566666666667
U004498,3,423.55,141.18333333333334
U004501,3,2210.4900000000002,736.83
U004508,3,1026.7,342.23333333333335
U004511,3,990.13,330.04333333333335
U002775,3,1079.62,359.8733333333333
U008637,3,1881.21,627.07
U007923,3,747.5799999999999,249.1933333333333
U006133,3,1591.18,530.3933333333333
U000912,3,1736.39,578.7966666666667
U000918,3,1432.94,477.6466666666667
U000922,3,5260.31,1753.4366666666667
U006149,3,1476.07,492.0233333333333
U006150,3,2740.05,913.35
U006125,3,278.78000000000003,92.92666666666668
U006126,3,2308.39,769.4633333333333
U006127,3,713.0799999999999,237.6933333333333
U000897,3,3430.91,1143.6366666666665
U000902,3,1039.5900000000001,346.53000000000003
U000867,3,387.07,129.02333333333334
U007167,3,3870.42,1290.14
U000854,3,1608.84,536.28
U007949,3,2660.2799999999997,886.7599999999999
U007951,3,2746.14,915.38
U004476,3,2010.2199999999998,670.0733333333333
U004477,3,900.49,300.16333333333336
U008633,3,4570.03,1523.3433333333332
U002779,3,2203.98,734.66
U004441,3,1479.09,493.03
U004445,3,579.7900000000001,193.26333333333335
U004447,3,832.15,277.3833333333333
U004450,3,418.92,139.64000000000001
U002818,3,2078.51,692.8366666666667
U002820,3,1370.6999999999998,456.8999999999999
U002826,3,2806.81,935.6033333333334
U002763,3,736.0,245.33333333333334
U002769,3,2679.02,893.0066666666667
U004495,3,213.09,71.03
U004460,3,555.97,185.32333333333335
U002809,3,669.92,223.30666666666664
U008614,3,4510.450000000001,1503.4833333333336
U002747,3,1581.01,527.0033333333333
U004516,3,2546.5099999999998,848.8366666666666
U006140,3,2116.73,705.5766666666667
U008628,3,441.36,147.12
U008629,3,764.88,254.96
U004470,3,1094.56,364.8533333333333
U000856,3,2331.94,777.3133333333334
U000827,3,3314.39,1104.7966666666666
U000832,3,707.14,235.71333333333334
U000833,3,1221.02,407.00666666666666
U000881,3,2349.6499999999996,783.2166666666666
U009597,3,1142.0900000000001,380.6966666666667
U009606,3,3546.0600000000004,1182.0200000000002
U009613,3,1214.94,404.98
U000842,3,427.8,142.6
U009629,3,2809.21,936.4033333333333
U009630,3,832.37,277.45666666666665
U009632,3,3895.85,1298.6166666666666
U004471,3,1983.31,661.1033333333334
U000811,3,1041.11,347.03666666666663
U006167,3,1490.96,496.9866666666667
U006168,3,3429.41,1143.1366666666665
U007155,3,1379.96,459.9866666666667
U007162,3,5316.77,1772.256666666667
U000792,3,5145.01,1715.0033333333333
U000793,3,2401.52,800.5066666666667
U007961,3,2981.88,993.96
U007965,3,1570.08,523.36
U007971,3,1619.7,539.9
U008598,3,1223.54,407.84666666666664
U008599,3,1732.4,577.4666666666667
U008607,3,1266.13,422.04333333333335
U008608,3,175.2,58.4
U002816,3,315.99,105.33
U008624,3,2586.8900000000003,862.2966666666667
U004430,3,1419.27,473.09
U007149,3,1847.6299999999999,615.8766666666667
U009616,3,1672.97,557.6566666666666
U009618,3,1238.7200000000003,412.90666666666675
U009621,3,2002.06,667.3533333333334
U009624,3,1620.71,540.2366666666667
U000771,3,4758.04,1586.0133333333333
U000778,3,5331.24,1777.08
U004405,3,2061.09,687.0300000000001
U004413,3,1294.9899999999998,431.66333333333324
U002868,3,4004.4700000000003,1334.8233333333335
U002842,3,1921.33,640.4433333333333
U002845,3,622.39,207.46333333333334
U002830,3,2158.1800000000003,719.3933333333334
U002796,3,205.63,68.54333333333334
U002797,3,1234.99,411.66333333333336
U004397,3,1558.29,519.43
U004398,3,938.79,312.93
U004371,3,1185.76,395.25333333333333
U004378,3,4742.07,1580.6899999999998
U002903,3,1207.86,402.61999999999995
U002849,3,2080.26,693.4200000000001
U002850,3,2269.12,756.3733333333333
U008594,3,2185.81,728.6033333333334
U008596,3,696.33,232.11
U004418,3,842.09,280.69666666666666
U007981,3,846.23,282.07666666666665
U004388,3,314.14,104.71333333333332
U004390,3,4002.4,1334.1333333333334
U002852,3,738.1600000000001,246.05333333333337
U004421,3,1023.74,341.24666666666667
U004424,3,1072.37,357.45666666666665
U002923,3,575.77,191.92333333333332
U002855,3,655.48,218.49333333333334
U002862,3,875.88,291.96
U000780,3,716.47,238.82333333333335
U000782,3,1023.1,341.03333333333336
U006203,3,877.96,292.65333333333336
U006177,3,963.89,321.2966666666667
U000820,3,1586.86,528.9533333333333
U000823,3,596.82,198.94000000000003
U000825,3,249.04,83.01333333333334
U009643,3,2071.66,690.5533333333333
U009646,3,1562.48,520.8266666666667
U009648,3,1260.17,420.0566666666667
U009651,3,1571.52,523.84
U002864,3,1186.04,395.34666666666664
U002866,3,602.9,200.96666666666667
U009652,3,1719.02,573.0066666666667
U006216,3,1586.67,528.89
U006218,3,734.28,244.76
U007121,3,1242.8,414.26666666666665
U007123,3,755.96,251.98666666666668
U007125,3,459.88,153.29333333333332
U007127,3,1638.47,546.1566666666666
U006190,3,691.2,230.4
U000798,3,1705.1,568.3666666666667
U007100,3,484.55,161.51666666666668
U007110,3,597.23,199.07666666666668
U008006,3,461.25,153.75
U004351,3,753.02,251.00666666666666
U002915,3,3364.4500000000003,1121.4833333333333
U002917,3,580.6800000000001,193.56000000000003
U002921,3,396.86,132.28666666666666
U002895,3,3813.94,1271.3133333333333
U007111,3,276.7,92.23333333333333
U007112,3,4844.61,1614.87
U007116,3,1535.76,511.92
U006206,3,5771.620000000001,1923.8733333333337
U000785,3,4009.73,1336.5766666666666
U009638,3,3825.5600000000004,1275.1866666666667
U000708,3,1225.24,408.41333333333336
U004360,3,2723.54,907.8466666666667
U002941,3,761.47,253.82333333333335
U008574,3,3837.2200000000003,1279.0733333333335
U008577,3,641.19,213.73000000000002
U008579,3,1331.9699999999998,443.98999999999995
U008584,3,2418.27,806.09
U002882,3,1131.8200000000002,377.27333333333337
U007996,3,460.5,153.5
U008029,3,836.72,278.9066666666667
U002980,3,1872.77,624.2566666666667
U008559,3,331.01,110.33666666666666
U008588,3,2624.37,874.79
U008593,3,2222.7799999999997,740.9266666666666
U002911,3,801.1400000000001,267.0466666666667
U004338,3,1677.29,559.0966666666667
U004345,3,3684.67,1228.2233333333334
U004318,3,1822.46,607.4866666666667
U004321,3,1596.46,532.1533333333333
U002950,3,791.86,263.9533333333333
U002953,3,1459.88,486.6266666666667
U002956,3,236.15,78.71666666666667
U002958,3,1081.36,360.4533333333333
U002890,3,1121.42,373.8066666666667
U002893,3,1458.88,486.29333333333335
U002932,3,2881.64,960.5466666666666
U000712,3,418.06,139.35333333333332
U000716,3,1805.7599999999998,601.92
U000758,3,6313.91,2104.6366666666668
U000761,3,5345.42,1781.8066666666666
U000732,3,2150.81,716.9366666666666
U000734,3,2739.7999999999997,913.2666666666665
U000735,3,602.67,200.89
U000691,3,5137.970000000001,1712.656666666667
U000693,3,1246.0,415.3333333333333
U000695,3,1437.6399999999999,479.2133333333333
U000698,3,1441.8600000000001,480.62000000000006
U002934,3,2455.35,818.4499999999999
U004326,3,2976.93,992.31
U008017,3,334.03999999999996,111.34666666666665
U008022,3,3069.6000000000004,1023.2000000000002
U002987,3,915.96,305.32
U008563,3,2949.95,983.3166666666666
U008573,3,802.46,267.4866666666667
U006260,3,460.02,153.34
U006225,3,485.91,161.97
U006233,3,11234.220000000001,3744.7400000000002
U006241,3,2627.02,875.6733333333333
U000741,3,777.53,259.1766666666667
U009669,3,1945.55,648.5166666666667
U009670,3,1380.19,460.06333333333333
U002949,3,227.19,75.73
U004292,3,3017.4700000000003,1005.8233333333334
U004294,3,3264.67,1088.2233333333334
U004295,3,1123.72,374.5733333333333
U004297,3,2309.36,769.7866666666667
U004308,3,658.05,219.35
U002993,3,1972.8899999999999,657.63
U002962,3,1924.48,641.4933333333333
U006277,3,2132.25,710.75
U006244,3,435.93,145.31
U006246,3,2366.7799999999997,788.9266666666666
U006249,3,1031.17,343.72333333333336
U006250,3,360.46,120.15333333333332
U006256,3,574.24,191.41333333333333
U006281,3,1944.82,648.2733333333333
U006284,3,2547.01,849.0033333333334
U006294,3,2104.23,701.41
U002969,3,2804.38,934.7933333333334
U002973,3,917.28,305.76
U008543,3,5943.54,1981.18
U008550,3,3029.57,1009.8566666666667
U002981,3,1265.3,421.76666666666665
U006265,3,585.3900000000001,195.13000000000002
